	GazeState	Tgaze	Xgaze	Ygaze	Tball	Xball	Yball	Tpaddle	Xpaddle	Ypaddle
183	..PEG	1499088036.476	1095	487	1499088052.664	74	567	1499088054.418	96	931
184	..PEG	1499088036.509	1089	483	1499088052.698	73	551	1499088054.453	96	931
185	..PEG	1499088036.542	1091	488	1499088052.732	72	535	1499088054.487	96	931
186	..PEG	1499088036.575	1094	482	1499088052.766	70	519	1499088054.521	96	931
187	..PEG	1499088036.609	1097	476	1499088052.799	69	503	1499088054.555	96	931
188	..PEG	1499088036.642	1093	479	1499088052.833	68	487	1499088054.589	96	931
189	..PEG	1499088036.676	1097	479	1499088052.868	67	471	1499088054.623	96	931
190	..PEG	1499088036.709	1091	479	1499088052.902	68	487	1499088054.657	96	931
191	.F...	1499088036.742			1499088052.936	69	503	1499088054.69	96	931
192	..PEG	1499088036.775	1097	471	1499088052.97	70	519	1499088054.724	96	931
193	..PEG	1499088036.809	1093	475	1499088053.004	72	535	1499088054.758	96	931
194	..PEG	1499088036.842	1097	474	1499088053.037	73	551	1499088054.793	96	931
195	..PEG	1499088036.875	1093	478	1499088053.071	74	567	1499088054.828	96	931
196	..PEG	1499088036.909	1096	468	1499088053.104	75	582	1499088054.861	96	931
197	..PEG	1499088036.942	1099	467	1499088053.138	76	598	1499088054.896	96	931
198	..PEG	1499088036.975	1093	464	1499088053.171	78	614	1499088054.929	96	931
199	..PEG	1499088037.009	1099	459	1499088053.205	79	630	1499088054.962	96	931
200	..PEG	1499088037.042	1096	463	1499088053.239	80	646	1499088054.995	96	931
201	..PEG	1499088037.075	1098	456	1499088053.273	81	662	1499088055.029	96	931
202	..PEG	1499088037.108	1096	447	1499088053.307	82	678	1499088055.064	96	931
203	..PEG	1499088037.142	1098	450	1499088053.34	84	694	1499088055.097	96	931
204	..PEG	1499088037.175	1090	448	1499088053.374	85	710	1499088055.131	96	931
205	..PEG	1499088037.208	1096	448	1499088053.408	86	726	1499088055.165	96	931
206	..PEG	1499088037.242	1143	364	1499088053.44	87	742	1499088055.199	96	931
207	..PEG	1499088037.275	1147	334	1499088053.474	88	758	1499088055.233	96	931
208	..PEG	1499088037.308	1155	326	1499088053.507	90	774	1499088055.266	96	931
